competition,ut_id,category_id,cat_country,season_id,season_label,source,url,http_status,final_url,ok,note
Copa del Rey,329,32,Spain,11974,16/17,discoveries,https://www.sofascore.com/football/unique-tournament/329/season/11974,404,https://www.sofascore.com/football/unique-tournament/329/season/11974,False,
Copa del Rey,329,32,Spain,10551,15/16,discoveries,https://www.sofascore.com/football/unique-tournament/329/season/10551,404,https://www.sofascore.com/football/unique-tournament/329/season/10551,False,
Coppa Italia,328,31,Italy,77308,25/26,discoveries,https://www.sofascore.com/football/unique-tournament/328/season/77308,404,https://www.sofascore.com/football/unique-tournament/328/season/77308,False,
Coppa Italia,328,31,Italy,63668,24/25,discoveries,https://www.sofascore.com/football/unique-tournament/328/season/63668,404,https://www.sofascore.com/football/unique-tournament/328/season/63668,False,
Coppa Italia,328,31,Italy,53505,23/24,discoveries,https://www.sofascore.com/football/unique-tournament/328/season/53505,404,https://www.sofascore.com/football/unique-tournament/328/season/53505,False,
Coppa Italia,328,31,Italy,42742,22/23,discoveries,https://www.sofascore.com/football/unique-tournament/328/season/42742,404,https://www.sofascore.com/football/unique-tournament/328/season/42742,False,
Coppa Italia,328,31,Italy,37611,21/22,discoveries,https://www.sofascore.com/football/unique-tournament/328/season/37611,404,https://www.sofascore.com/football/unique-tournament/328/season/37611,False,
Coppa Italia,328,31,Italy,32628,20/21,discoveries,https://www.sofascore.com/football/unique-tournament/328/season/32628,404,https://www.sofascore.com/football/unique-tournament/328/season/32628,False,
Coppa Italia,328,31,Italy,24519,19/20,discoveries,https://www.sofascore.com/football/unique-tournament/328/season/24519,404,https://www.sofascore.com/football/unique-tournament/328/season/24519,False,
Coppa Italia,328,31,Italy,17945,18/19,discoveries,https://www.sofascore.com/football/unique-tournament/328/season/17945,404,https://www.sofascore.com/football/unique-tournament/328/season/17945,False,
Coppa Italia,328,31,Italy,13673,17/18,discoveries,https://www.sofascore.com/football/unique-tournament/328/season/13673,404,https://www.sofascore.com/football/unique-tournament/328/season/13673,False,
Coppa Italia,328,31,Italy,11949,16/17,discoveries,https://www.sofascore.com/football/unique-tournament/328/season/11949,404,https://www.sofascore.com/football/unique-tournament/328/season/11949,False,
Coppa Italia,328,31,Italy,10560,15/16,discoveries,https://www.sofascore.com/football/unique-tournament/328/season/10560,404,https://www.sofascore.com/football/unique-tournament/328/season/10560,False,
Coupe de France,335,7,France,85565,25/26,discoveries,https://www.sofascore.com/football/unique-tournament/335/season/85565,404,https://www.sofascore.com/football/unique-tournament/335/season/85565,False,
Coupe de France,335,7,France,68468,24/25,discoveries,https://www.sofascore.com/football/unique-tournament/335/season/68468,404,https://www.sofascore.com/football/unique-tournament/335/season/68468,False,
Coupe de France,335,7,France,56287,23/24,discoveries,https://www.sofascore.com/football/unique-tournament/335/season/56287,404,https://www.sofascore.com/football/unique-tournament/335/season/56287,False,
Coupe de France,335,7,France,47014,22/23,discoveries,https://www.sofascore.com/football/unique-tournament/335/season/47014,404,https://www.sofascore.com/football/unique-tournament/335/season/47014,False,
Coupe de France,335,7,France,39554,21/22,discoveries,https://www.sofascore.com/football/unique-tournament/335/season/39554,404,https://www.sofascore.com/football/unique-tournament/335/season/39554,False,
Coupe de France,335,7,France,35205,20/21,discoveries,https://www.sofascore.com/football/unique-tournament/335/season/35205,503,https://www.sofascore.com/football/unique-tournament/335/season/35205,False,
Coupe de France,335,7,France,26061,19/20,discoveries,https://www.sofascore.com/football/unique-tournament/335/season/26061,404,https://www.sofascore.com/football/unique-tournament/335/season/26061,False,
Coupe de France,335,7,France,19722,18/19,discoveries,https://www.sofascore.com/football/unique-tournament/335/season/19722,404,https://www.sofascore.com/football/unique-tournament/335/season/19722,False,
Coupe de France,335,7,France,15371,17/18,discoveries,https://www.sofascore.com/football/unique-tournament/335/season/15371,404,https://www.sofascore.com/football/unique-tournament/335/season/15371,False,
Coupe de France,335,7,France,12636,16/17,discoveries,https://www.sofascore.com/football/unique-tournament/335/season/12636,404,https://www.sofascore.com/football/unique-tournament/335/season/12636,False,
Coupe de France,335,7,France,10999,15/16,discoveries,https://www.sofascore.com/football/unique-tournament/335/season/10999,404,https://www.sofascore.com/football/unique-tournament/335/season/10999,False,
DFB Pokal,217,30,Germany,76910,25/26,discoveries,https://www.sofascore.com/football/unique-tournament/217/season/76910,404,https://www.sofascore.com/football/unique-tournament/217/season/76910,False,
DFB Pokal,217,30,Germany,61132,24/25,discoveries,https://www.sofascore.com/football/unique-tournament/217/season/61132,404,https://www.sofascore.com/football/unique-tournament/217/season/61132,False,
DFB Pokal,217,30,Germany,52284,23/24,discoveries,https://www.sofascore.com/football/unique-tournament/217/season/52284,404,https://www.sofascore.com/football/unique-tournament/217/season/52284,False,
DFB Pokal,217,30,Germany,41962,22/23,discoveries,https://www.sofascore.com/football/unique-tournament/217/season/41962,404,https://www.sofascore.com/football/unique-tournament/217/season/41962,False,
DFB Pokal,217,30,Germany,37289,21/22,discoveries,https://www.sofascore.com/football/unique-tournament/217/season/37289,404,https://www.sofascore.com/football/unique-tournament/217/season/37289,False,
DFB Pokal,217,30,Germany,29194,20/21,discoveries,https://www.sofascore.com/football/unique-tournament/217/season/29194,404,https://www.sofascore.com/football/unique-tournament/217/season/29194,False,
DFB Pokal,217,30,Germany,23877,19/20,discoveries,https://www.sofascore.com/football/unique-tournament/217/season/23877,404,https://www.sofascore.com/football/unique-tournament/217/season/23877,False,
DFB Pokal,217,30,Germany,17297,18/19,discoveries,https://www.sofascore.com/football/unique-tournament/217/season/17297,404,https://www.sofascore.com/football/unique-tournament/217/season/17297,False,
DFB Pokal,217,30,Germany,13373,17/18,discoveries,https://www.sofascore.com/football/unique-tournament/217/season/13373,404,https://www.sofascore.com/football/unique-tournament/217/season/13373,False,
DFB Pokal,217,30,Germany,11746,16/17,discoveries,https://www.sofascore.com/football/unique-tournament/217/season/11746,404,https://www.sofascore.com/football/unique-tournament/217/season/11746,False,
DFB Pokal,217,30,Germany,10347,15/16,discoveries,https://www.sofascore.com/football/unique-tournament/217/season/10347,404,https://www.sofascore.com/football/unique-tournament/217/season/10347,False,
J.League Cup,101,52,Japan,70910,2025,discoveries,https://www.sofascore.com/football/unique-tournament/101/season/70910,404,https://www.sofascore.com/football/unique-tournament/101/season/70910,False,
J.League Cup,101,52,Japan,58111,2024,discoveries,https://www.sofascore.com/football/unique-tournament/101/season/58111,404,https://www.sofascore.com/football/unique-tournament/101/season/58111,False,
J.League Cup,101,52,Japan,48588,2023,discoveries,https://www.sofascore.com/football/unique-tournament/101/season/48588,404,https://www.sofascore.com/football/unique-tournament/101/season/48588,False,
J.League Cup,101,52,Japan,40504,2022,discoveries,https://www.sofascore.com/football/unique-tournament/101/season/40504,404,https://www.sofascore.com/football/unique-tournament/101/season/40504,False,
J.League Cup,101,52,Japan,35588,2021,discoveries,https://www.sofascore.com/football/unique-tournament/101/season/35588,404,https://www.sofascore.com/football/unique-tournament/101/season/35588,False,
J.League Cup,101,52,Japan,27196,2020,discoveries,https://www.sofascore.com/football/unique-tournament/101/season/27196,404,https://www.sofascore.com/football/unique-tournament/101/season/27196,False,
J.League Cup,101,52,Japan,22631,2019,discoveries,https://www.sofascore.com/football/unique-tournament/101/season/22631,404,https://www.sofascore.com/football/unique-tournament/101/season/22631,False,
J.League Cup,101,52,Japan,16256,2018,discoveries,https://www.sofascore.com/football/unique-tournament/101/season/16256,404,https://www.sofascore.com/football/unique-tournament/101/season/16256,False,
J.League Cup,101,52,Japan,13015,2017,discoveries,https://www.sofascore.com/football/unique-tournament/101/season/13015,404,https://www.sofascore.com/football/unique-tournament/101/season/13015,False,
J.League Cup,101,52,Japan,11322,2016,discoveries,https://www.sofascore.com/football/unique-tournament/101/season/11322,404,https://www.sofascore.com/football/unique-tournament/101/season/11322,False,
J.League Cup,101,52,Japan,9766,2015,discoveries,https://www.sofascore.com/football/unique-tournament/101/season/9766,404,https://www.sofascore.com/football/unique-tournament/101/season/9766,False,
J.League Cup,101,52,Japan,7722,2014,discoveries,https://www.sofascore.com/football/unique-tournament/101/season/7722,404,https://www.sofascore.com/football/unique-tournament/101/season/7722,False,
J.League Cup,101,52,Japan,5988,2013,discoveries,https://www.sofascore.com/football/unique-tournament/101/season/5988,404,https://www.sofascore.com/football/unique-tournament/101/season/5988,False,
J.League Cup,101,52,Japan,4363,2012,discoveries,https://www.sofascore.com/football/unique-tournament/101/season/4363,404,https://www.sofascore.com/football/unique-tournament/101/season/4363,False,
J.League Cup,101,52,Japan,3268,2011,discoveries,https://www.sofascore.com/football/unique-tournament/101/season/3268,404,https://www.sofascore.com/football/unique-tournament/101/season/3268,False,
J.League Cup,101,52,Japan,2611,2010,discoveries,https://www.sofascore.com/football/unique-tournament/101/season/2611,404,https://www.sofascore.com/football/unique-tournament/101/season/2611,False,
J.League Cup,101,52,Japan,2009,2009,discoveries,https://www.sofascore.com/football/unique-tournament/101/season/2009,404,https://www.sofascore.com/football/unique-tournament/101/season/2009,False,
J.League Cup,101,52,Japan,1256,2008,discoveries,https://www.sofascore.com/football/unique-tournament/101/season/1256,404,https://www.sofascore.com/football/unique-tournament/101/season/1256,False,
Emperor's Cup,323,52,Japan,74217,2025,discoveries,https://www.sofascore.com/football/unique-tournament/323/season/74217,404,https://www.sofascore.com/football/unique-tournament/323/season/74217,False,
Emperor's Cup,323,52,Japan,60629,2024,discoveries,https://www.sofascore.com/football/unique-tournament/323/season/60629,404,https://www.sofascore.com/football/unique-tournament/323/season/60629,False,
Emperor's Cup,323,52,Japan,51378,2023,discoveries,https://www.sofascore.com/football/unique-tournament/323/season/51378,404,https://www.sofascore.com/football/unique-tournament/323/season/51378,False,
Emperor's Cup,323,52,Japan,41555,2022,discoveries,https://www.sofascore.com/football/unique-tournament/323/season/41555,404,https://www.sofascore.com/football/unique-tournament/323/season/41555,False,
Emperor's Cup,323,52,Japan,36765,2021,discoveries,https://www.sofascore.com/football/unique-tournament/323/season/36765,404,https://www.sofascore.com/football/unique-tournament/323/season/36765,False,
Emperor's Cup,323,52,Japan,32693,2020,discoveries,https://www.sofascore.com/football/unique-tournament/323/season/32693,404,https://www.sofascore.com/football/unique-tournament/323/season/32693,False,
Emperor's Cup,323,52,Japan,23546,2019,discoveries,https://www.sofascore.com/football/unique-tournament/323/season/23546,404,https://www.sofascore.com/football/unique-tournament/323/season/23546,False,
Emperor's Cup,323,52,Japan,17126,2018,discoveries,https://www.sofascore.com/football/unique-tournament/323/season/17126,404,https://www.sofascore.com/football/unique-tournament/323/season/17126,False,
Emperor's Cup,323,52,Japan,13400,2017,discoveries,https://www.sofascore.com/football/unique-tournament/323/season/13400,404,https://www.sofascore.com/football/unique-tournament/323/season/13400,False,
Emperor's Cup,323,52,Japan,12231,2016,discoveries,https://www.sofascore.com/football/unique-tournament/323/season/12231,404,https://www.sofascore.com/football/unique-tournament/323/season/12231,False,
Emperor's Cup,323,52,Japan,10786,2015,discoveries,https://www.sofascore.com/football/unique-tournament/323/season/10786,404,https://www.sofascore.com/football/unique-tournament/323/season/10786,False,
Emperor's Cup,323,52,Japan,8272,2014,discoveries,https://www.sofascore.com/football/unique-tournament/323/season/8272,404,https://www.sofascore.com/football/unique-tournament/323/season/8272,False,
Emperor's Cup,323,52,Japan,7118,2013,discoveries,https://www.sofascore.com/football/unique-tournament/323/season/7118,404,https://www.sofascore.com/football/unique-tournament/323/season/7118,False,
Emperor's Cup,323,52,Japan,5365,2012,discoveries,https://www.sofascore.com/football/unique-tournament/323/season/5365,404,https://www.sofascore.com/football/unique-tournament/323/season/5365,False,
Emperor's Cup,323,52,Japan,3887,2011,discoveries,https://www.sofascore.com/football/unique-tournament/323/season/3887,404,https://www.sofascore.com/football/unique-tournament/323/season/3887,False,
Emperor's Cup,323,52,Japan,3026,2010,discoveries,https://www.sofascore.com/football/unique-tournament/323/season/3026,404,https://www.sofascore.com/football/unique-tournament/323/season/3026,False,
Emperor's Cup,323,52,Japan,2446,2009,discoveries,https://www.sofascore.com/football/unique-tournament/323/season/2446,404,https://www.sofascore.com/football/unique-tournament/323/season/2446,False,
Emperor's Cup,323,52,Japan,1866,2008,discoveries,https://www.sofascore.com/football/unique-tournament/323/season/1866,404,https://www.sofascore.com/football/unique-tournament/323/season/1866,False,
Australia Cup,1786,34,Australia,75270,2025,discoveries,https://www.sofascore.com/football/unique-tournament/1786/season/75270,404,https://www.sofascore.com/football/unique-tournament/1786/season/75270,False,
Australia Cup,1786,34,Australia,61199,2024,discoveries,https://www.sofascore.com/football/unique-tournament/1786/season/61199,404,https://www.sofascore.com/football/unique-tournament/1786/season/61199,False,
Australia Cup,1786,34,Australia,52291,2023,discoveries,https://www.sofascore.com/football/unique-tournament/1786/season/52291,404,https://www.sofascore.com/football/unique-tournament/1786/season/52291,False,
Australia Cup,1786,34,Australia,40658,2022,discoveries,https://www.sofascore.com/football/unique-tournament/1786/season/40658,404,https://www.sofascore.com/football/unique-tournament/1786/season/40658,False,
Australia Cup,1786,34,Australia,37495,2021,discoveries,https://www.sofascore.com/football/unique-tournament/1786/season/37495,404,https://www.sofascore.com/football/unique-tournament/1786/season/37495,False,
Australia Cup,1786,34,Australia,22497,2019,discoveries,https://www.sofascore.com/football/unique-tournament/1786/season/22497,404,https://www.sofascore.com/football/unique-tournament/1786/season/22497,False,
Australia Cup,1786,34,Australia,16314,2018,discoveries,https://www.sofascore.com/football/unique-tournament/1786/season/16314,404,https://www.sofascore.com/football/unique-tournament/1786/season/16314,False,
Australia Cup,1786,34,Australia,13584,2017,discoveries,https://www.sofascore.com/football/unique-tournament/1786/season/13584,404,https://www.sofascore.com/football/unique-tournament/1786/season/13584,False,
Australia Cup,1786,34,Australia,11886,2016,discoveries,https://www.sofascore.com/football/unique-tournament/1786/season/11886,404,https://www.sofascore.com/football/unique-tournament/1786/season/11886,False,
Australia Cup,1786,34,Australia,10433,2015,discoveries,https://www.sofascore.com/football/unique-tournament/1786/season/10433,404,https://www.sofascore.com/football/unique-tournament/1786/season/10433,False,
Australia Cup,1786,34,Australia,8438,2014,discoveries,https://www.sofascore.com/football/unique-tournament/1786/season/8438,404,https://www.sofascore.com/football/unique-tournament/1786/season/8438,False,
Chinese FA Cup,882,99,China,11378,2015,discoveries,https://www.sofascore.com/football/unique-tournament/882/season/11378,404,https://www.sofascore.com/football/unique-tournament/882/season/11378,False,
Chinese FA Cup,882,99,China,11379,2016,discoveries,https://www.sofascore.com/football/unique-tournament/882/season/11379,404,https://www.sofascore.com/football/unique-tournament/882/season/11379,False,
Chinese FA Cup,882,99,China,11380,2017,discoveries,https://www.sofascore.com/football/unique-tournament/882/season/11380,404,https://www.sofascore.com/football/unique-tournament/882/season/11380,False,
Chinese FA Cup,882,99,China,11381,2018,discoveries,https://www.sofascore.com/football/unique-tournament/882/season/11381,404,https://www.sofascore.com/football/unique-tournament/882/season/11381,False,
Chinese FA Cup,882,99,China,11382,2019,discoveries,https://www.sofascore.com/football/unique-tournament/882/season/11382,404,https://www.sofascore.com/football/unique-tournament/882/season/11382,False,
Chinese FA Cup,882,99,China,11383,2020,discoveries,https://www.sofascore.com/football/unique-tournament/882/season/11383,404,https://www.sofascore.com/football/unique-tournament/882/season/11383,False,
Chinese FA Cup,882,99,China,11384,2021,discoveries,https://www.sofascore.com/football/unique-tournament/882/season/11384,404,https://www.sofascore.com/football/unique-tournament/882/season/11384,False,
Chinese FA Cup,882,99,China,11385,2022,discoveries,https://www.sofascore.com/football/unique-tournament/882/season/11385,404,https://www.sofascore.com/football/unique-tournament/882/season/11385,False,
Chinese FA Cup,882,99,China,11386,2023,discoveries,https://www.sofascore.com/football/unique-tournament/882/season/11386,404,https://www.sofascore.com/football/unique-tournament/882/season/11386,False,
Chinese FA Cup,882,99,China,11387,2024,discoveries,https://www.sofascore.com/football/unique-tournament/882/season/11387,404,https://www.sofascore.com/football/unique-tournament/882/season/11387,False,
Chinese FA Cup,882,99,China,11388,2025,discoveries,https://www.sofascore.com/football/unique-tournament/882/season/11388,404,https://www.sofascore.com/football/unique-tournament/882/season/11388,False,
AFC Champions League Two,668,1467,asia,97465,26/27,live_page_probe,,200,https://www.sofascore.com/football/tournament/asia/afc-cup/668#id:97465,True,derived from live tournament page because /seasons endpoint returns 403
